loteria,concurso,data,acumulou,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20
lotomania,2606,08/04/2024,True,00,01,13,29,30,37,39,43,48,52,61,64,72,73,74,76,87,97,98,99,61,37,00,74,72,73,30,13,52,29,01,39,64,87,99,43,48,98,76,97
lotomania,2607,10/04/2024,True,01,06,10,11,20,22,23,27,33,34,38,39,43,49,58,59,62,70,89,91,43,27,59,39,38,62,34,58,10,70,49,11,01,22,89,20,06,33,91,23
lotomania,2608,12/04/2024,True,00,02,10,13,15,17,21,27,38,42,43,45,49,51,73,74,78,81,84,92,43,84,10,13,02,15,00,78,81,17,73,21,51,27,45,38,42,92,74,49
lotomania,2609,15/04/2024,True,00,03,19,25,26,28,31,38,39,42,44,49,55,69,75,76,80,86,92,98,03,19,25,28,38,80,86,92,31,76,42,98,44,26,75,39,69,00,49,55
lotomania,2610,17/04/2024,True,04,16,17,18,38,39,41,56,59,62,64,68,70,73,83,85,86,95,98,99,70,86,98,16,17,59,04,85,38,68,41,99,39,62,83,18,95,56,73,64
lotomania,2611,19/04/2024,True,10,13,28,29,37,43,48,53,56,59,74,76,77,79,80,83,86,87,91,92,74,92,37,59,83,28,79,76,13,80,29,56,43,10,53,48,86,77,91,87
lotomania,2612,22/04/2024,True,04,07,09,13,16,17,26,30,36,40,47,49,51,52,71,76,79,83,84,93,40,07,16,09,52,26,36,04,51,76,79,47,17,83,84,13,30,49,93,71
lotomania,2613,24/04/2024,True,03,12,21,25,33,40,43,45,47,53,61,63,71,72,74,78,79,80,94,99,12,78,25,63,99,94,79,45,80,71,47,21,61,53,74,33,72,03,40,43
lotomania,2614,26/04/2024,True,00,03,08,10,14,15,18,19,34,40,50,56,76,81,83,84,86,89,92,97,92,14,03,19,10,56,34,76,15,40,00,18,08,81,84,50,86,89,83,97
lotomania,2615,29/04/2024,True,11,13,15,18,20,22,29,32,50,53,61,67,72,76,79,82,84,88,90,93,32,76,67,29,11,50,53,84,61,13,82,72,90,22,93,18,88,20,15,79
lotomania,2616,03/05/2024,False,05,12,20,29,33,35,36,37,40,44,54,59,60,62,70,79,81,82,83,97,35,83,97,62,36,40,82,44,54,79,33,81,05,59,12,20,60,29,70,37
lotomania,2617,06/05/2024,True,01,12,19,20,23,25,29,40,54,55,58,61,69,71,81,86,90,91,93,98,81,58,23,01,91,98,61,19,55,86,54,71,20,29,40,90,69,12,25,93
lotomania,2618,08/05/2024,True,02,05,06,11,13,29,34,41,44,45,48,51,52,61,66,74,76,80,83,96,96,34,41,74,66,80,83,61,06,13,44,76,52,11,29,45,02,51,05,48
lotomania,2619,10/05/2024,False,01,03,06,11,14,19,31,33,38,44,57,64,71,73,75,77,81,82,86,89,64,31,38,19,57,14,33,44,06,75,73,71,89,03,82,86,81,11,77,01
lotomania,2620,13/05/2024,True,02,05,12,13,16,27,32,34,40,43,44,50,52,53,59,60,70,84,87,94,02,43,50,59,94,60,27,84,13,87,12,40,05,32,44,34,52,53,70,16
lotomania,2621,15/05/2024,True,02,06,09,15,26,29,33,41,59,60,74,76,77,78,79,87,88,94,97,98,97,88,15,74,02,79,78,33,41,94,06,98,76,29,87,09,77,59,26,60
lotomania,2622,17/05/2024,True,01,07,10,12,13,14,21,23,34,38,43,46,55,56,67,68,75,83,88,94,88,83,12,75,14,43,07,46,56,67,55,23,34,01,94,10,21,38,68,13
lotomania,2623,20/05/2024,False,03,14,15,20,25,26,46,49,58,62,65,68,75,76,79,84,85,89,96,98,98,62,84,46,26,20,49,25,15,96,68,79,76,58,03,89,14,65,85,75
lotomania,2624,22/05/2024,True,06,07,09,12,14,21,25,26,32,43,44,47,53,55,78,80,82,84,86,92,06,92,47,09,32,21,82,78,84,53,12,25,07,55,80,26,86,44,14,43
lotomania,2625,24/05/2024,False,01,07,11,19,22,26,34,36,38,40,41,50,54,58,67,74,75,81,85,93,50,11,75,01,58,38,93,85,67,19,40,41,26,81,22,54,34,36,74,07
lotomania,2626,27/05/2024,True,04,08,13,16,17,21,34,35,36,37,38,42,46,47,51,63,71,84,89,94,35,42,63,08,34,04,21,46,16,47,84,89,51,36,37,71,94,38,13,17
lotomania,2627,29/05/2024,True,00,02,03,08,15,24,31,32,37,47,49,58,62,64,74,81,83,94,95,99,47,24,02,64,58,03,74,49,94,62,99,95,31,83,37,15,32,08,00,81
lotomania,2628,31/05/2024,True,01,08,09,10,12,13,24,42,43,60,63,67,71,74,75,83,84,93,95,98,42,43,71,09,98,83,60,13,08,74,10,63,75,24,95,67,84,93,12,01
lotomania,2629,03/06/2024,True,04,08,10,12,15,24,30,31,37,38,42,54,57,60,62,79,86,89,92,95,42,57,12,38,04,24,54,10,89,62,37,31,60,15,86,92,30,79,08,95
lotomania,2630,05/06/2024,True,04,06,14,15,17,28,31,43,47,53,61,64,67,68,69,73,80,88,92,95,61,95,15,80,06,92,31,28,69,53,17,68,88,43,67,04,73,64,14,47
lotomania,2631,07/06/2024,True,02,03,06,13,22,23,30,42,43,45,55,57,59,77,78,79,90,91,93,98,06,13,59,79,90,03,55,30,42,45,93,98,23,02,43,78,57,91,22,77
lotomania,2632,10/06/2024,True,07,10,13,14,21,23,30,32,42,46,48,52,53,62,70,81,82,83,86,97,30,97,83,52,42,81,53,21,70,23,14,10,82,32,13,86,46,62,48,07
lotomania,2633,12/06/2024,True,03,05,09,13,14,16,18,21,28,34,40,46,51,52,60,80,81,90,94,99,99,40,80,51,13,52,90,60,28,94,46,34,16,09,14,05,18,81,21,03
lotomania,2634,14/06/2024,True,06,08,09,10,13,29,31,35,36,44,49,63,69,70,77,81,90,91,94,98,98,44,70,91,94,77,81,63,31,49,08,10,69,35,13,06,90,09,29,36
lotomania,2635,17/06/2024,True,01,05,10,12,13,16,25,26,29,30,35,37,43,56,60,67,75,79,93,97,25,01,10,12,56,93,97,37,35,43,67,29,75,30,05,79,26,60,16,13
lotomania,2636,19/06/2024,True,13,18,19,22,32,40,44,45,49,51,53,57,60,66,74,78,86,89,91,92,53,13,51,89,86,19,18,92,45,44,22,57,74,78,91,40,66,60,49,32
lotomania,2637,21/06/2024,False,07,09,10,12,15,17,20,27,28,30,31,41,44,57,60,71,75,79,92,98,92,27,57,10,60,71,79,17,41,30,28,09,75,07,31,98,15,20,12,44
lotomania,2638,24/06/2024,True,04,14,18,19,21,25,28,41,48,49,59,63,65,67,73,75,77,82,84,90,82,59,63,21,84,67,49,90,73,77,65,28,25,48,04,19,75,18,14,41
lotomania,2639,26/06/2024,True,02,08,11,14,23,29,36,37,38,44,53,55,60,66,77,82,85,90,95,99,29,37,95,99,60,77,90,85,55,36,82,02,66,44,14,38,23,53,11,08
lotomania,2640,28/06/2024,True,01,03,08,10,16,20,22,23,35,36,50,55,61,66,67,74,75,80,82,87,22,23,66,08,67,82,10,55,80,35,50,74,75,01,20,36,87,03,16,61
lotomania,2641,01/07/2024,True,03,04,09,12,18,21,22,26,28,29,32,48,64,69,72,75,85,87,90,97,26,03,97,04,87,48,75,32,29,21,69,85,28,12,09,72,18,64,90,22
lotomania,2642,03/07/2024,True,05,06,13,17,19,20,21,30,33,43,48,49,56,60,62,82,89,92,95,99,13,20,62,95,48,56,82,05,99,21,49,17,60,30,92,19,43,33,89,06
lotomania,2643,05/07/2024,True,05,07,13,15,16,17,20,28,29,30,31,40,44,54,56,65,67,78,86,96,05,65,20,16,31,96,07,86,29,13,15,28,54,56,44,30,78,67,40,17
lotomania,2644,08/07/2024,True,06,07,09,11,16,19,23,37,41,44,45,49,54,58,63,65,67,74,85,91,16,58,23,37,63,41,45,74,11,06,67,44,54,07,49,85,09,65,91,19
lotomania,2645,10/07/2024,True,00,06,17,19,21,37,46,53,54,60,61,66,72,74,75,77,80,82,84,95,17,54,60,66,95,82,53,72,37,80,75,46,06,74,00,61,84,21,77,19
lotomania,2646,12/07/2024,True,04,05,11,12,14,20,25,40,41,52,54,59,60,62,77,79,80,87,89,96,04,59,52,11,54,05,25,79,14,40,80,12,62,60,87,96,89,77,41,20
lotomania,2647,15/07/2024,True,02,08,09,24,33,44,48,50,53,54,56,68,80,81,87,89,91,92,97,98,09,56,98,02,50,53,91,80,44,81,48,89,92,97,24,54,08,68,33,87
lotomania,2648,17/07/2024,True,07,10,12,13,25,31,38,51,54,58,63,69,72,78,84,86,87,90,93,96,87,84,25,54,63,12,69,31,10,90,96,86,72,13,38,07,93,58,78,51
lotomania,2649,19/07/2024,False,07,09,12,27,31,36,43,45,51,53,58,64,68,73,75,82,85,87,92,95,31,85,82,53,92,75,27,58,07,43,87,36,12,73,45,68,51,95,64,09
lotomania,2650,22/07/2024,True,05,06,12,13,18,38,41,44,47,51,55,61,76,80,82,83,85,90,94,95,95,82,83,13,06,12,76,80,51,44,05,55,90,94,85,47,18,61,38,41
lotomania,2651,24/07/2024,True,03,04,20,32,37,42,43,49,53,57,68,69,76,78,80,85,86,90,95,99,99,03,90,43,85,95,80,76,04,78,49,57,68,53,69,20,32,37,86,42
lotomania,2652,26/07/2024,True,01,09,15,22,24,32,34,39,41,42,47,53,62,69,75,82,88,89,91,92,24,34,89,62,53,75,82,88,91,32,92,39,47,42,01,69,22,09,15,41
lotomania,2653,29/07/2024,True,03,06,14,15,18,25,40,53,62,65,68,69,72,73,75,78,82,95,96,97,15,72,75,73,68,18,62,03,97,53,78,65,06,95,25,82,69,96,14,40
lotomania,2654,31/07/2024,True,03,07,08,15,16,17,20,22,30,48,49,53,62,63,67,72,75,77,79,91,62,22,72,15,08,48,53,03,91,77,16,75,67,17,07,79,20,30,49,63
lotomania,2655,02/08/2024,True,04,05,08,10,24,35,46,54,59,60,61,65,70,71,74,78,85,87,90,93,61,54,10,60,05,04,35,90,24,93,59,74,46,08,65,70,85,71,78,87
lotomania,2656,05/08/2024,False,01,04,11,14,15,18,22,26,31,46,47,48,50,53,58,73,76,85,90,97,26,85,76,50,53,01,48,47,97,73,04,22,18,90,58,31,11,15,46,14
lotomania,2657,07/08/2024,True,04,06,09,18,26,29,30,34,38,46,47,56,62,63,64,65,66,73,83,85,65,66,47,30,56,29,83,06,63,34,26,46,09,62,85,64,18,04,38,73
lotomania,2658,09/08/2024,True,05,12,13,14,15,18,19,20,27,33,34,42,45,56,64,65,74,87,91,98,33,19,65,05,45,87,42,13,27,15,91,56,64,18,20,34,98,14,12,74
lotomania,2659,12/08/2024,True,06,13,34,37,38,49,51,52,55,60,62,66,67,68,79,81,84,85,97,99,62,67,51,99,37,49,13,97,66,68,38,81,79,06,34,52,55,84,85,60
lotomania,2660,14/08/2024,True,00,01,04,05,12,14,19,25,28,37,42,56,57,61,65,70,74,75,76,86,28,75,01,14,76,00,04,86,70,74,05,42,57,12,65,19,56,37,61,25
lotomania,2661,16/08/2024,True,10,11,14,22,27,28,32,33,38,42,44,46,50,51,56,58,79,80,91,97,27,33,46,44,56,97,79,91,42,38,11,80,14,22,32,58,10,50,28,51
lotomania,2662,19/08/2024,True,02,05,09,15,21,28,31,38,46,52,58,60,63,65,73,74,82,89,91,97,28,02,05,89,31,15,82,73,74,38,21,65,91,09,63,97,58,46,60,52
lotomania,2663,21/08/2024,True,00,05,07,08,17,24,26,29,30,32,35,39,40,43,45,57,65,68,83,92,32,68,45,57,39,26,08,83,30,07,29,92,00,24,40,65,17,43,05,35
lotomania,2664,23/08/2024,True,03,09,12,17,19,22,23,25,35,36,50,51,53,57,67,69,72,78,89,94,19,36,57,09,35,78,12,89,23,72,69,17,51,50,94,03,67,53,25,22
lotomania,2665,26/08/2024,True,10,13,28,43,46,47,49,53,58,61,69,71,74,76,78,80,83,90,96,98,13,90,61,71,58,74,43,98,46,10,28,76,53,47,69,49,78,80,96,83
lotomania,2666,28/08/2024,True,00,02,11,13,29,33,41,52,53,57,61,62,63,75,79,83,84,87,94,96,96,83,00,94,02,79,84,61,75,52,87,53,63,57,62,41,11,29,33,13
lotomania,2667,30/08/2024,True,00,01,16,18,19,21,23,29,32,60,63,66,70,73,81,85,86,91,96,97,97,81,19,29,01,66,23,96,18,21,63,73,60,85,32,70,91,86,00,16
lotomania,2668,02/09/2024,True,03,10,27,29,31,32,36,38,40,42,44,55,63,75,80,83,85,88,93,95,85,31,44,75,80,32,36,95,55,42,88,40,93,29,63,27,03,10,83,38
lotomania,2669,04/09/2024,True,00,02,10,12,18,32,36,45,47,51,54,68,77,79,86,93,96,97,98,99,18,79,96,93,45,51,54,36,12,68,32,99,77,02,98,10,00,97,47,86
lotomania,2670,06/09/2024,True,05,08,12,13,16,32,33,34,40,46,51,54,58,62,64,69,74,88,90,95,51,64,34,58,05,69,74,33,40,90,88,32,62,16,12,13,08,46,95,54
lotomania,2671,09/09/2024,True,02,05,06,07,19,21,29,34,39,44,46,56,59,60,61,68,71,80,82,84,82,56,34,02,06,71,84,29,44,61,39,46,05,68,19,59,07,80,21,60
lotomania,2672,11/09/2024,True,00,02,10,22,24,32,40,43,48,63,67,71,75,78,79,80,84,88,89,95,02,71,79,89,78,43,95,24,75,48,84,32,00,63,88,22,80,40,67,10
lotomania,2673,13/09/2024,True,00,02,07,11,15,20,24,39,47,49,51,59,66,68,73,76,79,85,87,88,47,79,11,66,51,76,07,20,49,02,88,68,59,85,24,39,00,87,15,73
lotomania,2674,16/09/2024,True,03,08,09,10,14,18,19,27,29,31,44,54,64,69,75,79,87,88,93,95,18,19,44,10,64,09,93,03,87,27,54,14,31,08,79,69,75,95,29,88
lotomania,2675,18/09/2024,False,01,10,12,16,17,18,27,32,44,51,54,60,63,67,69,76,82,86,91,94,67,60,32,82,51,91,54,63,12,69,94,86,16,18,44,27,01,76,17,10
lotomania,2676,20/09/2024,True,06,11,25,31,34,35,39,43,48,52,53,57,60,64,67,76,80,83,93,96,67,76,64,80,39,31,25,83,57,43,60,52,35,96,48,53,11,34,06,93
lotomania,2677,23/09/2024,False,01,07,22,25,26,32,38,39,41,43,44,45,52,54,56,68,79,87,92,96,54,25,38,68,41,96,07,92,39,01,56,26,87,32,79,44,45,52,43,22
lotomania,2678,25/09/2024,True,02,05,11,15,17,18,23,24,33,36,40,42,46,48,54,61,72,74,88,96,42,72,74,96,36,61,88,54,23,40,15,33,24,46,05,17,11,48,18,02
lotomania,2679,27/09/2024,True,02,05,07,24,29,38,42,49,52,59,63,65,67,72,73,79,80,85,90,98,38,85,29,24,49,67,59,72,90,79,63,52,07,05,02,80,98,65,73,42
lotomania,2680,30/09/2024,True,00,06,15,22,29,30,33,36,37,42,60,69,73,76,78,82,89,91,95,98,98,42,95,29,30,69,36,76,37,00,06,33,73,78,89,60,82,15,91,22
lotomania,2681,02/10/2024,True,12,16,18,25,31,35,37,38,56,58,62,67,69,71,72,88,95,96,98,99,56,99,72,37,31,88,67,25,62,12,58,95,69,18,71,16,38,98,35,96
lotomania,2682,04/10/2024,True,01,06,10,17,19,23,25,29,32,35,36,42,44,63,69,71,76,85,90,95,23,01,85,44,10,76,95,32,29,63,71,35,25,69,17,06,90,36,19,42
lotomania,2683,07/10/2024,True,02,04,19,25,26,33,34,39,42,45,48,60,62,64,71,81,85,88,92,95,26,88,81,64,60,04,62,85,34,25,33,19,42,39,95,92,71,48,02,45
lotomania,2684,09/10/2024,True,10,11,12,13,19,21,22,23,33,36,40,41,44,52,54,68,73,81,83,95,73,11,19,54,21,23,12,36,83,81,22,52,13,10,40,44,68,95,41,33
lotomania,2685,11/10/2024,True,01,12,13,17,18,21,22,24,26,38,47,50,52,56,59,62,71,84,87,88,56,24,26,22,21,01,38,71,50,62,87,88,59,17,12,13,84,47,52,18
lotomania,2686,14/10/2024,False,03,07,09,15,18,23,24,38,50,53,56,60,62,64,65,66,69,77,89,95,53,50,64,15,56,18,38,60,89,24,66,69,65,03,09,07,95,62,23,77
lotomania,2687,16/10/2024,True,01,11,12,16,20,25,47,52,54,56,58,59,61,64,79,81,82,83,92,96,12,83,52,20,92,64,79,81,56,11,47,54,59,61,01,25,82,16,58,96
lotomania,2688,18/10/2024,True,04,11,22,24,33,34,37,39,44,50,56,57,62,66,72,79,80,82,84,97,50,80,82,11,33,97,66,34,72,39,44,22,24,37,62,79,84,04,56,57
lotomania,2689,21/10/2024,True,10,13,14,15,16,21,25,27,33,34,45,51,54,65,67,74,82,86,92,97,74,82,51,15,16,27,67,97,14,65,86,21,45,54,33,10,34,13,92,25
lotomania,2690,23/10/2024,True,09,12,16,17,31,34,38,39,51,53,56,65,71,79,80,84,90,95,96,98,84,53,79,98,51,90,17,71,56,16,09,95,34,80,96,39,38,12,31,65
lotomania,2691,25/10/2024,True,05,06,19,24,31,32,34,35,36,39,49,53,62,66,70,72,78,80,91,99,06,62,66,32,72,05,78,99,31,19,24,53,49,80,34,91,35,70,36,39
lotomania,2692,28/10/2024,True,11,12,18,19,21,29,32,38,49,52,56,58,61,62,65,66,67,79,84,86,52,12,58,67,38,56,86,21,84,18,65,11,49,32,19,62,61,29,79,66
lotomania,2693,30/10/2024,True,01,09,10,11,19,24,28,36,39,40,42,53,54,61,75,78,85,92,93,98,40,01,92,54,75,24,36,19,28,85,42,78,11,98,39,09,10,93,53,61
lotomania,2694,01/11/2024,True,02,11,15,21,22,26,28,29,30,33,35,44,49,53,61,67,79,81,87,91,53,87,02,21,91,15,49,28,67,35,26,61,29,30,81,44,11,79,33,22
lotomania,2695,04/11/2024,True,06,19,26,30,32,37,41,52,53,57,60,63,65,75,81,83,85,90,92,94,94,26,83,52,06,90,81,32,30,60,53,75,57,41,92,37,65,19,85,63
lotomania,2696,06/11/2024,True,08,17,31,38,39,43,44,47,49,51,59,61,62,63,66,81,82,93,97,98,61,31,51,44,81,49,66,98,38,43,93,47,97,63,17,62,08,82,39,59
lotomania,2697,08/11/2024,True,06,10,15,22,24,29,30,36,42,45,46,51,54,55,59,62,63,72,79,92,72,46,63,45,06,51,55,29,15,36,79,59,92,62,42,54,10,22,24,30
lotomania,2698,11/11/2024,True,00,02,07,15,19,24,28,32,34,37,50,51,55,59,69,73,74,87,89,94,73,87,00,02,51,37,59,55,07,50,15,69,74,24,28,19,89,94,32,34
lotomania,2699,13/11/2024,True,01,16,20,25,29,34,35,36,51,56,59,60,62,63,66,72,85,86,87,90,56,34,62,85,25,87,66,72,16,51,86,63,20,36,35,59,90,60,29,01
lotomania,2700,18/11/2024,False,06,15,19,21,26,28,29,33,35,38,40,46,61,77,80,87,93,94,98,99,26,15,33,19,94,93,35,29,99,06,38,61,98,46,77,87,28,40,21,80
lotomania,2701,22/11/2024,True,01,05,07,09,11,13,19,25,27,29,39,46,54,55,56,58,63,66,68,89,68,13,19,63,54,39,09,25,46,01,05,58,89,07,11,29,27,56,66,55
lotomania,2702,25/11/2024,True,02,06,09,14,16,18,32,56,58,59,61,63,74,77,78,82,83,84,93,97,09,93,02,84,16,74,97,14,59,58,32,18,82,06,78,77,56,83,63,61
lotomania,2703,27/11/2024,True,00,02,05,22,24,34,49,51,54,63,64,68,71,78,79,80,82,88,90,98,98,49,68,02,88,80,54,64,34,79,78,00,51,05,22,71,24,63,82,90
lotomania,2704,29/11/2024,True,00,06,07,13,14,16,21,26,38,42,43,48,51,52,57,79,83,93,94,98,94,16,21,93,06,00,14,52,79,57,38,42,48,13,51,43,26,07,83,98
lotomania,2705,02/12/2024,True,03,15,16,26,28,36,38,39,45,48,51,60,63,69,70,77,81,84,98,99,39,77,98,48,51,99,38,81,36,63,16,03,28,70,15,26,45,84,60,69
lotomania,2706,04/12/2024,True,04,10,13,15,17,20,22,26,32,44,45,58,70,73,76,82,84,85,95,98,15,84,32,98,73,26,44,13,10,45,58,20,04,95,70,82,17,85,76,22
lotomania,2707,06/12/2024,True,11,13,15,18,21,22,29,30,34,39,40,47,54,55,56,68,69,74,95,96,13,56,22,15,95,68,55,18,21,40,47,29,39,74,11,54,96,69,30,34
lotomania,2708,09/12/2024,True,04,05,09,13,14,30,42,43,49,53,59,60,66,70,76,86,91,92,95,97,70,04,30,86,53,60,09,92,42,49,14,97,66,95,91,05,13,59,76,43
lotomania,2709,11/12/2024,True,00,06,12,13,15,16,31,35,39,40,44,56,69,72,78,79,80,84,86,94,78,06,94,69,35,15,00,80,84,56,86,12,16,13,44,31,72,40,39,79
lotomania,2710,13/12/2024,True,00,11,13,14,23,25,26,30,41,42,44,45,51,55,56,58,71,78,83,89,89,30,56,58,71,42,11,23,83,26,13,51,45,14,55,41,78,00,25,44
lotomania,2711,16/12/2024,True,02,07,10,17,18,20,33,39,45,46,49,64,65,72,73,74,80,87,89,90,72,33,80,17,02,07,10,45,73,18,46,65,64,87,39,49,89,20,90,74
lotomania,2712,18/12/2024,True,10,17,26,31,32,33,34,40,43,50,67,70,74,77,81,83,90,92,95,97,33,74,40,90,10,43,17,83,26,77,50,81,97,95,31,32,34,67,92,70
lotomania,2713,20/12/2024,False,05,09,15,18,19,24,26,28,29,32,33,38,44,53,71,83,84,87,98,99,29,19,83,38,05,24,32,18,26,53,44,28,84,98,71,33,87,15,09,99
lotomania,2714,23/12/2024,True,03,04,07,19,21,25,27,31,33,36,50,54,59,61,69,78,79,81,94,99,19,94,99,69,31,59,07,03,25,54,79,81,21,33,04,61,78,27,50,36
lotomania,2715,27/12/2024,True,04,07,19,21,31,32,34,37,40,52,53,58,62,70,78,80,86,88,89,97,58,32,21,04,52,40,19,62,88,07,70,89,97,37,80,31,34,53,86,78
lotomania,2716,30/12/2024,False,03,05,06,10,17,19,21,36,42,45,49,50,52,67,69,78,79,86,87,94,94,17,87,67,45,06,19,05,86,42,69,79,78,50,52,03,49,10,21,36
lotomania,2717,03/01/2025,True,00,04,07,14,17,39,40,44,49,51,55,60,62,79,80,83,84,88,89,97,00,14,79,89,44,40,80,17,88,51,55,60,07,39,04,49,83,84,97,62
lotomania,2718,06/01/2025,True,03,04,09,13,17,29,40,46,47,49,55,61,62,64,72,74,81,86,97,98,81,74,55,40,72,49,86,17,09,98,64,04,62,61,46,47,97,03,29,13
lotomania,2719,08/01/2025,True,01,03,07,09,17,23,27,28,34,37,41,45,55,56,59,64,65,67,81,90,59,67,81,37,65,27,01,23,03,09,64,34,28,45,90,55,07,17,41,56
lotomania,2720,10/01/2025,True,08,15,19,20,27,38,46,48,51,52,56,60,68,69,78,82,84,86,91,99,27,51,38,08,52,20,68,15,84,86,69,60,99,78,91,82,19,46,48,56
lotomania,2721,13/01/2025,True,13,20,21,22,31,46,49,51,58,62,68,69,70,73,82,83,85,94,96,98,20,68,69,82,94,13,96,51,85,21,62,73,58,49,70,83,46,22,31,98
lotomania,2722,15/01/2025,True,03,04,05,09,11,20,29,30,33,39,52,57,58,73,75,82,83,86,88,97,57,83,75,30,52,82,11,33,97,03,88,39,20,73,09,05,86,04,29,58
lotomania,2723,17/01/2025,True,12,20,28,34,35,45,46,52,53,58,62,64,68,75,81,85,86,96,98,99,28,53,75,45,99,20,12,86,64,81,52,35,96,98,46,68,58,34,85,62
lotomania,2724,20/01/2025,True,05,07,15,29,30,32,33,38,42,54,64,68,77,81,83,84,89,93,94,99,68,84,05,93,30,32,38,54,83,42,33,29,15,94,89,99,07,81,77,64
lotomania,2725,22/01/2025,True,12,14,17,19,28,34,40,46,49,55,67,72,77,78,81,89,92,93,94,96,12,94,17,92,55,81,77,72,93,28,14,34,40,46,89,96,49,67,78,19
lotomania,2726,24/01/2025,False,03,07,09,13,15,18,19,34,46,54,56,67,69,77,83,88,91,92,95,97,54,56,13,67,88,97,34,69,09,19,07,95,15,46,18,83,91,92,77,03
lotomania,2727,27/01/2025,True,07,09,17,18,20,28,34,41,45,47,49,55,64,70,76,83,85,86,88,92,88,45,07,92,34,28,18,17,47,41,49,83,86,09,55,76,70,20,64,85
lotomania,2728,29/01/2025,False,06,08,11,17,18,24,26,34,35,36,41,49,52,64,66,74,76,82,86,92,34,11,82,92,52,26,86,66,74,49,18,08,24,41,06,64,76,36,35,17
lotomania,2729,31/01/2025,True,00,03,11,18,19,24,29,32,41,47,55,64,66,68,82,87,89,93,94,96,19,24,29,64,41,11,00,03,93,47,89,94,87,32,68,55,66,18,96,82
lotomania,2730,03/02/2025,True,01,20,29,35,44,50,54,59,69,71,73,77,80,81,82,83,90,92,94,96,35,54,71,81,59,90,01,29,82,96,94,73,80,69,83,92,44,77,20,50
lotomania,2731,05/02/2025,True,01,06,10,11,15,24,26,30,31,36,37,41,45,50,53,58,72,88,93,95,01,11,24,36,26,93,30,31,58,06,41,53,37,10,15,45,72,88,95,50
lotomania,2732,07/02/2025,True,18,24,25,30,33,36,45,50,51,58,66,70,72,74,75,79,82,90,91,92,75,25,66,33,30,50,58,90,70,36,92,91,74,72,18,51,45,79,24,82
lotomania,2733,10/02/2025,True,05,21,23,25,27,30,35,42,51,60,62,65,71,72,76,80,83,84,93,97,51,27,80,71,35,62,83,05,25,30,84,23,21,65,93,42,72,76,60,97
lotomania,2734,12/02/2025,True,02,03,04,10,11,12,37,40,42,44,45,48,49,67,69,72,77,78,88,97,44,40,72,48,49,10,88,42,78,97,11,02,45,03,69,77,37,67,12,04
lotomania,2735,14/02/2025,True,01,04,11,16,22,27,29,39,40,43,46,49,50,61,69,73,78,84,90,94,50,22,16,39,90,84,61,29,49,46,04,27,69,40,01,11,78,43,94,73
lotomania,2736,17/02/2025,True,00,03,07,13,29,35,37,39,41,52,55,59,60,61,64,76,83,86,88,99,60,55,35,29,00,39,41,83,61,59,07,13,88,76,52,64,99,37,86,03
lotomania,2737,19/02/2025,True,00,18,29,30,32,34,37,38,41,53,55,60,64,66,67,84,86,89,90,95,29,84,89,30,37,67,86,18,66,53,90,64,95,34,60,38,32,00,55,41
lotomania,2738,21/02/2025,False,01,02,07,09,12,16,20,29,41,44,48,50,51,60,64,70,81,84,95,99,51,84,20,48,64,70,95,81,99,09,02,60,44,41,50,12,01,07,16,29
lotomania,2739,24/02/2025,True,05,06,16,21,33,39,42,47,49,51,53,56,60,62,64,71,72,75,91,93,42,62,49,21,39,71,51,56,64,91,72,60,06,16,05,75,33,53,93,47
lotomania,2740,26/02/2025,True,07,09,24,26,29,33,34,41,45,48,58,59,60,68,73,83,87,90,95,97,68,97,26,73,41,60,34,59,87,09,90,33,29,45,95,83,07,48,58,24
lotomania,2741,28/02/2025,True,14,17,18,20,25,34,37,39,40,43,50,51,62,69,74,79,80,92,95,99,74,79,43,80,50,18,99,39,37,51,34,95,69,25,17,20,40,14,62,92
lotomania,2742,05/03/2025,True,00,03,27,30,32,33,37,46,47,48,71,72,73,74,79,80,90,92,93,94,33,37,79,72,71,94,73,74,46,32,92,47,80,00,48,93,30,03,27,90
lotomania,2743,07/03/2025,True,14,23,27,28,29,30,32,38,39,40,41,44,45,70,71,79,86,88,93,97,44,32,41,39,45,70,71,29,79,88,28,30,93,23,40,97,86,38,27,14
lotomania,2744,10/03/2025,True,03,05,07,10,21,24,26,35,38,43,49,67,75,76,77,81,85,91,93,96,26,21,35,93,03,75,49,24,05,76,67,81,91,96,38,07,43,77,85,10
lotomania,2745,12/03/2025,True,05,08,22,25,26,33,34,40,48,53,54,63,69,72,81,84,85,86,89,98,34,22,63,33,69,84,08,26,48,54,98,40,86,89,81,05,53,85,25,72
lotomania,2746,14/03/2025,True,00,05,11,18,30,39,40,46,47,49,50,55,58,60,68,69,81,84,85,86,50,47,55,05,49,85,40,46,60,81,11,00,68,58,69,84,30,39,18,86
lotomania,2747,17/03/2025,True,02,11,12,13,16,18,26,35,37,41,44,47,67,77,82,84,85,93,97,98,98,77,37,12,85,97,67,93,44,13,84,18,11,02,41,16,35,26,47,82
