loteria,concurso,data,acumulou,b1,b2,b3,b4,b5,o1,o2,o3,o4,o5
quina,6059,24/01/2023,False,04,14,21,33,39,21,04,14,33,39
quina,6060,25/01/2023,True,24,36,45,64,76,64,76,45,36,24
quina,6061,26/01/2023,False,22,29,30,47,74,22,47,30,29,74
quina,6062,27/01/2023,True,24,29,40,68,76,76,40,68,29,24
quina,6063,28/01/2023,False,07,15,16,61,62,15,16,07,61,62
quina,6064,30/01/2023,True,10,16,22,69,76,16,69,22,10,76
quina,6065,31/01/2023,True,02,20,29,33,46,29,02,33,46,20
quina,6066,01/02/2023,True,24,41,47,76,78,76,41,24,78,47
quina,6067,02/02/2023,True,11,25,26,59,68,11,59,26,68,25
quina,6068,03/02/2023,False,18,21,64,66,80,21,18,64,80,66
quina,6069,04/02/2023,True,20,42,43,49,57,42,20,43,57,49
quina,6070,06/02/2023,True,24,28,43,65,73,73,43,24,65,28
quina,6071,07/02/2023,True,18,22,38,64,65,64,65,22,18,38
quina,6072,08/02/2023,True,34,41,44,54,66,41,34,66,54,44
quina,6073,09/02/2023,False,09,12,23,37,44,23,12,09,37,44
quina,6074,10/02/2023,False,07,22,38,51,79,79,07,38,51,22
quina,6075,11/02/2023,True,08,26,37,57,70,26,08,57,70,37
quina,6076,13/02/2023,True,04,21,33,45,46,21,04,33,46,45
quina,6077,14/02/2023,True,01,04,05,35,40,40,05,04,01,35
quina,6078,15/02/2023,False,07,22,52,63,65,22,65,63,52,07
quina,6079,16/02/2023,True,11,39,60,70,75,70,39,75,60,11
quina,6080,17/02/2023,False,05,20,36,42,46,36,05,42,46,20
quina,6081,18/02/2023,True,02,04,21,37,63,02,63,04,21,37
quina,6082,22/02/2023,True,08,10,31,62,71,62,71,31,08,10
quina,6083,23/02/2023,True,28,32,55,60,63,28,32,63,60,55
quina,6084,24/02/2023,True,07,17,38,64,71,07,71,17,64,38
quina,6085,25/02/2023,False,13,24,44,57,66,44,57,24,66,13
quina,6086,27/02/2023,True,29,33,47,59,70,29,70,47,33,59
quina,6087,28/02/2023,True,08,23,27,37,67,23,67,27,37,08
quina,6088,01/03/2023,True,04,31,34,36,63,63,04,31,36,34
quina,6089,02/03/2023,True,05,16,19,62,79,16,05,79,19,62
quina,6090,03/03/2023,True,07,29,41,61,69,07,61,41,29,69
quina,6091,04/03/2023,True,51,62,70,76,78,70,78,51,76,62
quina,6092,06/03/2023,True,30,32,65,66,73,65,66,30,32,73
quina,6093,07/03/2023,False,02,06,60,66,74,74,02,66,06,60
quina,6094,08/03/2023,True,15,22,31,36,68,22,68,31,36,15
quina,6095,09/03/2023,True,20,35,38,42,71,35,20,71,42,38
quina,6096,10/03/2023,True,05,24,26,37,75,24,75,05,37,26
quina,6097,11/03/2023,True,22,38,61,78,79,38,61,22,79,78
quina,6098,13/03/2023,True,03,08,40,43,67,40,43,67,03,08
quina,6099,14/03/2023,False,04,13,29,57,72,72,29,04,57,13
quina,6100,15/03/2023,True,02,25,48,59,75,25,48,59,75,02
quina,6101,16/03/2023,True,36,45,61,76,79,36,45,79,76,61
quina,6102,17/03/2023,True,09,24,26,44,62,44,62,24,09,26
quina,6103,18/03/2023,True,08,36,43,60,69,69,36,43,08,60
quina,6104,20/03/2023,True,01,27,41,69,76,01,76,27,69,41
quina,6105,21/03/2023,True,16,19,40,51,72,19,51,16,72,40
quina,6106,22/03/2023,True,21,33,49,55,80,21,33,55,80,49
quina,6107,23/03/2023,True,15,27,29,33,60,60,29,15,27,33
quina,6108,24/03/2023,True,05,08,19,56,60,56,08,19,05,60
quina,6109,25/03/2023,False,08,12,33,47,65,33,12,47,65,08
quina,6110,27/03/2023,True,25,27,49,54,75,27,25,54,75,49
quina,6111,28/03/2023,False,01,26,48,55,63,55,01,26,63,48
quina,6112,29/03/2023,True,16,23,50,71,73,50,71,23,16,73
quina,6113,30/03/2023,True,07,13,14,30,57,13,30,14,07,57
quina,6114,31/03/2023,False,13,24,38,54,78,13,54,78,24,38
quina,6115,01/04/2023,True,02,17,59,62,80,17,80,59,62,02
quina,6116,03/04/2023,False,21,42,43,48,64,21,48,43,64,42
quina,6117,04/04/2023,True,24,62,71,78,80,71,80,78,62,24
quina,6118,05/04/2023,True,08,30,38,40,80,38,80,08,30,40
quina,6119,06/04/2023,True,14,29,38,61,70,29,14,70,61,38
quina,6120,08/04/2023,True,29,44,62,74,80,62,44,29,80,74
quina,6121,10/04/2023,False,12,23,49,50,59,50,12,49,23,59
quina,6122,11/04/2023,True,14,31,47,49,60,60,49,14,31,47
quina,6123,12/04/2023,True,10,14,54,61,63,14,54,61,10,63
quina,6124,13/04/2023,True,22,30,31,33,45,45,31,33,22,30
quina,6125,14/04/2023,False,07,21,24,45,71,21,45,71,24,07
quina,6126,15/04/2023,True,03,23,24,60,79,03,23,60,24,79
quina,6127,17/04/2023,True,01,19,20,58,68,19,01,58,20,68
quina,6128,18/04/2023,True,17,43,66,71,75,43,66,71,75,17
quina,6129,19/04/2023,True,24,41,55,62,70,41,70,62,24,55
quina,6130,20/04/2023,True,49,54,56,58,80,49,56,80,54,58
quina,6131,22/04/2023,True,05,26,37,53,63,53,37,05,26,63
quina,6132,24/04/2023,True,05,09,14,32,55,32,05,09,55,14
quina,6133,25/04/2023,True,17,48,52,69,71,17,52,48,71,69
quina,6134,26/04/2023,True,01,09,12,68,77,77,01,09,12,68
quina,6135,27/04/2023,True,07,13,27,48,62,62,13,07,27,48
quina,6136,28/04/2023,True,02,06,12,30,51,12,06,02,30,51
quina,6137,29/04/2023,True,16,40,56,79,80,56,79,80,40,16
quina,6138,02/05/2023,True,03,08,31,44,55,31,44,03,55,08
quina,6139,03/05/2023,True,12,20,50,52,69,69,50,12,20,52
quina,6140,04/05/2023,True,23,28,42,65,77,65,42,28,23,77
quina,6141,05/05/2023,False,04,22,24,32,45,32,22,45,04,24
quina,6142,06/05/2023,True,02,09,32,64,79,09,79,02,64,32
quina,6143,08/05/2023,True,10,39,63,67,70,39,70,67,10,63
quina,6144,09/05/2023,True,05,10,42,78,80,05,80,42,10,78
quina,6145,10/05/2023,True,10,23,52,55,71,23,52,10,55,71
quina,6146,11/05/2023,True,13,20,44,56,57,57,13,20,56,44
quina,6147,12/05/2023,True,02,16,60,64,79,16,64,02,60,79
quina,6148,13/05/2023,True,27,40,46,54,65,46,27,54,65,40
quina,6149,15/05/2023,True,33,51,56,73,74,73,56,74,33,51
quina,6150,16/05/2023,True,19,20,30,51,58,19,51,20,30,58
quina,6151,17/05/2023,False,10,23,33,54,78,33,23,54,78,10
quina,6152,18/05/2023,True,18,21,30,33,77,77,33,21,18,30
quina,6153,19/05/2023,True,22,24,41,57,70,22,41,70,24,57
quina,6154,20/05/2023,True,03,18,42,48,71,42,03,18,48,71
quina,6155,22/05/2023,True,09,18,43,71,74,71,09,18,74,43
quina,6156,23/05/2023,False,32,41,62,69,79,79,41,62,32,69
quina,6157,24/05/2023,True,02,25,35,37,53,35,53,37,02,25
quina,6158,25/05/2023,True,01,12,20,21,29,20,29,21,12,01
quina,6159,26/05/2023,True,11,14,18,52,57,57,14,11,52,18
quina,6160,27/05/2023,True,26,49,64,65,67,64,67,26,65,49
quina,6161,29/05/2023,True,05,14,16,24,76,76,05,16,14,24
quina,6162,30/05/2023,True,19,25,29,45,79,45,29,79,19,25
quina,6163,31/05/2023,True,26,46,73,76,80,26,80,46,73,76
quina,6164,01/06/2023,True,18,25,26,68,73,18,73,26,68,25
quina,6165,02/06/2023,True,16,22,30,45,49,22,16,49,45,30
quina,6166,03/06/2023,True,22,49,66,72,78,66,78,72,22,49
quina,6167,05/06/2023,False,06,18,26,65,77,77,18,06,65,26
quina,6168,06/06/2023,True,02,26,42,50,69,02,69,42,26,50
quina,6169,07/06/2023,True,01,20,31,46,58,46,58,01,20,31
quina,6170,09/06/2023,False,32,50,56,65,70,56,70,65,50,32
quina,6171,10/06/2023,True,19,33,52,61,78,33,78,19,61,52
quina,6172,24/06/2023,False,12,13,45,47,70,70,12,47,45,13
quina,6173,26/06/2023,True,17,57,59,61,76,59,17,61,76,57
quina,6174,27/06/2023,True,23,30,46,51,56,30,51,46,23,56
quina,6175,28/06/2023,True,16,54,73,75,79,79,73,54,75,16
quina,6176,29/06/2023,True,09,12,47,56,57,47,09,57,56,12
quina,6177,30/06/2023,False,23,25,32,36,38,38,25,32,36,23
quina,6178,01/07/2023,False,03,15,40,69,78,15,03,69,40,78
quina,6179,03/07/2023,True,06,23,26,31,66,31,66,06,23,26
quina,6180,04/07/2023,True,08,24,51,60,70,70,51,60,24,08
quina,6181,05/07/2023,False,14,18,30,51,60,60,18,30,14,51
quina,6182,06/07/2023,True,25,41,44,53,61,25,44,53,61,41
quina,6183,07/07/2023,True,25,32,34,37,68,34,25,37,68,32
quina,6184,08/07/2023,True,01,09,27,53,77,53,01,09,27,77
quina,6185,10/07/2023,True,11,17,51,61,77,61,51,11,77,17
quina,6186,11/07/2023,True,29,39,43,73,76,76,29,39,43,73
quina,6187,12/07/2023,True,03,37,41,53,63,53,03,37,63,41
quina,6188,13/07/2023,True,16,17,44,47,57,17,57,47,16,44
quina,6189,14/07/2023,True,21,26,36,42,63,63,36,21,26,42
quina,6190,15/07/2023,True,07,21,39,49,78,07,39,21,49,78
quina,6191,17/07/2023,True,10,60,63,64,78,60,64,63,78,10
quina,6192,18/07/2023,True,27,59,60,63,71,71,59,27,63,60
quina,6193,19/07/2023,True,29,42,49,71,73,71,29,49,42,73
quina,6194,20/07/2023,True,26,36,38,47,52,26,47,36,38,52
quina,6195,21/07/2023,True,08,20,21,42,57,42,08,21,57,20
quina,6196,22/07/2023,False,14,16,24,37,72,16,37,72,14,24
quina,6197,24/07/2023,True,26,47,69,72,78,72,69,78,26,47
quina,6198,25/07/2023,True,05,11,12,42,53,12,05,53,42,11
quina,6199,26/07/2023,True,15,36,56,61,68,36,68,56,15,61
quina,6200,27/07/2023,False,14,17,34,49,77,77,14,17,34,49
quina,6201,28/07/2023,True,21,32,37,38,49,21,38,49,32,37
quina,6202,29/07/2023,True,25,37,46,67,73,46,67,25,73,37
quina,6203,31/07/2023,True,01,14,46,63,75,63,46,14,01,75
quina,6204,01/08/2023,True,28,53,57,61,80,61,80,53,28,57
quina,6205,02/08/2023,True,08,09,18,25,67,09,18,67,25,08
quina,6206,03/08/2023,True,26,27,53,72,77,53,27,72,77,26
quina,6207,04/08/2023,False,17,22,54,57,59,54,17,57,59,22
quina,6208,05/08/2023,True,08,35,47,54,79,54,79,35,08,47
quina,6209,07/08/2023,True,09,46,47,49,64,47,46,49,64,09
quina,6210,08/08/2023,True,14,21,44,53,59,59,44,14,53,21
quina,6211,09/08/2023,False,01,10,16,23,34,23,34,10,01,16
quina,6212,10/08/2023,True,32,35,38,55,78,35,32,38,78,55
quina,6213,11/08/2023,True,12,26,59,70,80,59,26,80,70,12
quina,6214,12/08/2023,True,09,35,39,59,61,59,61,39,35,09
quina,6215,14/08/2023,False,14,52,54,58,73,54,52,73,58,14
quina,6216,15/08/2023,True,39,41,44,53,62,62,39,41,44,53
quina,6217,16/08/2023,True,12,25,32,67,79,25,12,32,67,79
quina,6218,17/08/2023,True,37,49,56,61,68,37,61,56,68,49
quina,6219,18/08/2023,True,16,17,47,71,75,75,17,16,47,71
quina,6220,19/08/2023,True,17,27,34,46,56,56,34,17,27,46
quina,6221,21/08/2023,True,01,17,26,27,47,27,17,01,26,47
quina,6222,22/08/2023,True,20,29,31,40,79,20,40,31,29,79
quina,6223,23/08/2023,True,06,30,32,44,75,32,30,44,75,06
quina,6224,24/08/2023,True,04,23,47,52,66,23,04,52,47,66
quina,6225,25/08/2023,True,06,44,49,52,60,60,52,06,49,44
quina,6226,26/08/2023,False,04,06,27,60,62,27,04,06,62,60
quina,6227,28/08/2023,True,02,13,27,36,68,02,68,13,27,36
quina,6228,29/08/2023,True,13,21,24,60,79,13,21,79,24,60
quina,6229,30/08/2023,True,05,06,28,39,55,05,06,55,28,39
quina,6230,31/08/2023,True,19,51,55,70,72,70,19,55,51,72
quina,6231,01/09/2023,False,22,23,40,62,70,40,62,70,23,22
quina,6232,02/09/2023,True,04,06,40,62,77,40,77,06,04,62
quina,6233,04/09/2023,True,05,31,43,45,59,31,59,43,05,45
quina,6234,05/09/2023,True,19,23,48,57,69,69,48,23,57,19
quina,6235,06/09/2023,True,09,52,54,57,69,09,54,57,52,69
quina,6236,08/09/2023,True,14,19,44,57,59,44,14,19,57,59
quina,6237,09/09/2023,True,08,34,45,51,66,08,45,66,51,34
quina,6238,11/09/2023,True,06,20,31,39,59,39,06,31,59,20
quina,6239,12/09/2023,True,02,06,10,26,47,47,10,06,02,26
quina,6240,13/09/2023,True,11,16,37,61,62,16,11,61,62,37
quina,6241,14/09/2023,True,07,21,27,33,71,21,33,71,07,27
quina,6242,15/09/2023,True,08,29,40,46,74,08,29,40,74,46
quina,6243,16/09/2023,False,03,24,37,63,74,03,63,74,24,37
quina,6244,18/09/2023,True,01,09,18,40,76,40,18,01,76,09
quina,6245,19/09/2023,False,34,37,48,55,57,37,55,57,48,34
quina,6246,20/09/2023,True,35,48,49,57,71,49,57,48,71,35
quina,6247,21/09/2023,True,08,12,17,24,43,17,24,08,43,12
quina,6248,22/09/2023,True,08,12,16,20,64,20,64,12,16,08
quina,6249,23/09/2023,True,02,39,47,50,62,47,39,02,62,50
quina,6250,25/09/2023,True,01,45,53,77,78,45,77,53,01,78
quina,6251,26/09/2023,True,05,36,55,69,76,36,76,05,55,69
quina,6252,27/09/2023,True,03,08,30,55,61,08,30,61,55,03
quina,6253,28/09/2023,True,14,16,40,45,51,16,40,45,14,51
quina,6254,29/09/2023,True,16,60,64,71,73,71,60,64,73,16
quina,6255,30/09/2023,True,20,42,43,47,60,20,43,42,60,47
quina,6256,02/10/2023,True,26,29,40,53,60,53,29,60,26,40
quina,6257,03/10/2023,False,31,42,45,71,80,71,42,80,31,45
quina,6258,04/10/2023,True,37,42,61,66,77,37,66,61,77,42
quina,6259,05/10/2023,True,04,08,13,26,39,08,39,26,13,04
quina,6260,06/10/2023,True,39,40,48,56,67,67,40,39,48,56
quina,6261,07/10/2023,True,15,45,47,58,59,15,45,58,47,59
quina,6262,09/10/2023,True,29,51,56,69,76,69,56,51,29,76
quina,6263,10/10/2023,True,03,14,23,25,52,52,03,14,23,25
quina,6264,11/10/2023,True,10,40,52,61,69,61,69,10,52,40
quina,6265,13/10/2023,False,44,52,63,71,77,71,44,77,52,63
quina,6266,14/10/2023,True,16,38,64,68,77,16,68,64,77,38
quina,6267,16/10/2023,True,26,27,34,36,60,34,26,36,27,60
quina,6268,17/10/2023,True,20,31,35,59,71,35,20,59,31,71
quina,6269,18/10/2023,True,11,35,46,55,77,35,55,77,11,46
quina,6270,19/10/2023,True,05,24,26,51,54,26,54,51,05,24
quina,6271,20/10/2023,True,02,43,52,59,74,02,74,59,52,43
quina,6272,21/10/2023,True,02,03,27,35,43,27,03,43,35,02
quina,6273,23/10/2023,True,48,52,53,67,78,78,67,52,53,48
quina,6274,24/10/2023,True,29,37,45,53,60,29,45,60,53,37
quina,6275,25/10/2023,False,02,21,36,44,51,02,44,21,51,36
quina,6276,26/10/2023,False,01,14,30,62,69,30,01,62,69,14
quina,6277,27/10/2023,True,22,26,42,47,79,47,26,79,42,22
quina,6278,28/10/2023,True,29,33,59,66,77,29,66,77,33,59
quina,6279,30/10/2023,True,06,22,62,64,69,06,69,22,62,64
quina,6280,31/10/2023,False,06,22,58,64,77,06,22,58,64,77
quina,6281,01/11/2023,True,06,41,53,74,77,77,41,53,06,74
quina,6282,03/11/2023,True,10,15,21,26,76,10,76,21,15,26
quina,6283,04/11/2023,True,07,09,10,57,73,10,73,57,09,07
quina,6284,06/11/2023,True,40,48,55,61,66,48,55,61,40,66
quina,6285,07/11/2023,False,07,17,50,55,58,50,07,58,55,17
quina,6286,08/11/2023,True,11,20,26,38,73,38,26,20,11,73
quina,6287,09/11/2023,True,11,37,38,41,77,41,77,11,38,37
quina,6288,10/11/2023,True,26,52,56,75,77,77,56,75,26,52
quina,6289,11/11/2023,True,10,31,42,54,79,10,31,54,42,79
quina,6290,13/11/2023,True,11,15,52,58,78,15,11,78,52,58
quina,6291,14/11/2023,True,06,20,22,45,47,22,06,45,20,47
quina,6292,16/11/2023,True,05,09,17,30,69,09,30,05,69,17
quina,6293,17/11/2023,False,12,20,29,48,59,59,48,20,29,12
quina,6294,18/11/2023,True,30,45,58,62,78,45,62,30,78,58
quina,6295,20/11/2023,True,16,45,56,69,70,56,45,69,16,70
quina,6296,21/11/2023,True,04,05,09,36,46,46,04,05,36,09
quina,6297,22/11/2023,True,10,14,33,46,63,14,46,33,10,63
quina,6298,23/11/2023,False,12,14,55,59,68,68,59,55,14,12
quina,6299,24/11/2023,True,43,53,66,72,73,53,73,72,66,43
quina,6300,25/11/2023,False,03,06,09,29,76,06,29,03,09,76
quina,6301,27/11/2023,True,19,23,37,57,62,57,19,23,62,37
quina,6302,28/11/2023,True,17,40,51,65,71,65,17,51,40,71
quina,6303,29/11/2023,True,08,11,44,54,68,11,54,08,44,68
quina,6304,30/11/2023,False,27,30,32,51,67,51,32,67,27,30
quina,6305,01/12/2023,True,04,16,25,29,49,04,25,29,49,16
quina,6306,02/12/2023,True,56,62,66,68,74,62,74,68,56,66
quina,6307,04/12/2023,False,04,08,34,59,75,08,75,34,59,04
quina,6308,05/12/2023,True,28,30,42,50,78,78,30,42,50,28
quina,6309,06/12/2023,True,15,36,39,53,80,39,36,80,53,15
quina,6310,07/12/2023,True,08,24,25,34,61,25,24,34,08,61
quina,6311,08/12/2023,True,18,44,47,58,76,76,47,18,58,44
quina,6312,09/12/2023,True,23,32,37,45,63,45,23,37,32,63
quina,6313,11/12/2023,True,30,40,45,57,64,40,45,64,30,57
quina,6314,12/12/2023,True,14,50,63,65,70,50,14,63,70,65
quina,6315,13/12/2023,True,06,26,27,31,48,26,48,27,31,06
quina,6316,14/12/2023,True,35,44,54,70,71,35,70,71,44,54
quina,6317,15/12/2023,True,19,29,47,55,75,29,55,19,75,47
quina,6318,16/12/2023,True,01,37,45,56,73,01,45,56,73,37
quina,6319,18/12/2023,False,15,16,54,55,64,15,55,54,16,64
quina,6320,19/12/2023,True,14,28,46,57,73,14,73,57,46,28
quina,6321,20/12/2023,True,02,26,27,67,79,27,26,67,79,02
quina,6322,21/12/2023,True,17,21,60,61,64,17,64,61,60,21
quina,6323,22/12/2023,True,06,15,33,66,71,06,66,33,71,15
quina,6324,23/12/2023,True,12,22,38,44,71,38,71,22,12,44
quina,6325,26/12/2023,True,04,35,47,52,59,59,35,04,47,52
quina,6326,27/12/2023,True,32,35,45,64,65,45,35,64,65,32
quina,6327,28/12/2023,True,09,12,14,31,68,14,68,09,12,31
quina,6328,29/12/2023,True,09,13,51,68,72,13,72,09,68,51
quina,6329,30/12/2023,True,06,15,18,43,61,18,43,15,61,06
quina,6330,02/01/2024,True,15,23,29,61,74,15,23,61,74,29
quina,6331,03/01/2024,True,40,42,64,76,79,76,42,64,79,40
quina,6332,04/01/2024,False,11,19,27,64,77,64,27,77,11,19
quina,6333,05/01/2024,True,09,13,48,74,76,09,76,13,48,74
quina,6334,06/01/2024,True,09,36,55,59,62,55,62,09,36,59
quina,6335,08/01/2024,True,39,44,48,62,64,62,39,48,44,64
quina,6336,09/01/2024,True,04,31,45,47,49,31,49,47,45,04
quina,6337,10/01/2024,True,25,30,35,41,53,30,25,41,53,35
quina,6338,11/01/2024,True,07,10,21,49,75,49,07,75,21,10
quina,6339,12/01/2024,True,21,41,46,61,62,61,21,62,41,46
quina,6340,13/01/2024,True,18,55,56,65,72,55,72,18,65,56
quina,6341,15/01/2024,False,12,16,52,64,69,69,16,64,12,52
quina,6342,16/01/2024,True,13,16,25,41,42,42,16,13,25,41
quina,6343,17/01/2024,True,04,33,42,50,58,50,58,42,33,04
quina,6344,18/01/2024,True,13,15,19,35,79,35,19,15,13,79
quina,6345,19/01/2024,True,05,21,23,66,67,66,23,67,05,21
quina,6346,20/01/2024,False,13,27,28,42,61,13,42,27,61,28
quina,6347,22/01/2024,False,22,29,62,74,75,22,75,74,62,29
quina,6348,23/01/2024,False,01,03,07,26,45,01,03,45,07,26
quina,6349,24/01/2024,True,38,60,73,78,80,38,73,78,80,60
quina,6350,25/01/2024,True,26,28,30,31,44,28,31,26,44,30
quina,6351,26/01/2024,True,33,35,39,46,80,39,35,33,80,46
quina,6352,27/01/2024,False,05,22,29,54,57,57,05,22,29,54
quina,6353,29/01/2024,True,04,35,43,61,74,35,61,43,04,74
quina,6354,30/01/2024,False,11,18,33,40,66,11,18,40,33,66
quina,6355,31/01/2024,False,01,03,10,22,69,10,03,01,22,69
quina,6356,01/02/2024,True,09,18,50,75,77,50,77,18,09,75
quina,6357,02/02/2024,False,50,52,54,56,58,54,56,52,58,50
quina,6358,03/02/2024,True,04,11,46,48,52,46,52,04,48,11
quina,6359,05/02/2024,True,26,39,43,59,80,43,39,59,80,26
quina,6360,06/02/2024,True,16,40,43,54,77,43,54,40,77,16
quina,6361,07/02/2024,True,16,18,30,36,71,16,18,30,71,36
quina,6362,08/02/2024,True,08,35,53,65,70,35,65,08,53,70
quina,6363,09/02/2024,True,16,35,58,62,79,58,35,79,62,16
quina,6364,10/02/2024,True,03,41,42,51,60,60,03,51,41,42
quina,6365,14/02/2024,True,04,19,40,54,73,04,40,54,19,73
quina,6366,15/02/2024,True,32,56,67,72,79,79,67,56,72,32
quina,6367,16/02/2024,True,02,42,53,72,75,42,75,02,53,72
quina,6368,17/02/2024,True,03,26,35,52,72,52,72,26,03,35
quina,6369,19/02/2024,True,13,21,39,55,67,13,67,55,21,39
quina,6370,20/02/2024,True,06,07,12,23,51,51,12,06,07,23
quina,6371,21/02/2024,False,06,36,39,44,45,45,39,06,44,36
quina,6372,22/02/2024,True,01,11,37,42,72,37,11,72,01,42
quina,6373,23/02/2024,False,02,06,13,62,77,06,77,62,02,13
quina,6374,24/02/2024,True,04,13,19,28,53,13,53,28,19,04
quina,6375,26/02/2024,True,04,34,44,55,60,04,60,44,55,34
quina,6376,27/02/2024,True,03,25,31,37,69,69,25,03,37,31
quina,6377,28/02/2024,True,09,21,25,44,62,62,21,44,25,09
quina,6378,29/02/2024,True,29,40,56,60,74,29,60,74,56,40
quina,6379,01/03/2024,True,24,26,54,56,66,56,26,66,54,24
quina,6380,02/03/2024,False,32,44,45,46,50,46,45,50,44,32
quina,6381,04/03/2024,True,06,18,22,41,62,62,18,41,06,22
quina,6382,05/03/2024,True,20,45,52,69,78,20,69,78,52,45
quina,6383,06/03/2024,True,21,50,51,59,80,21,80,51,59,50
quina,6384,07/03/2024,True,27,39,52,58,75,27,58,52,39,75
quina,6385,08/03/2024,True,07,45,47,53,70,07,47,70,53,45
quina,6386,09/03/2024,True,06,34,48,64,80,64,06,48,80,34
quina,6387,11/03/2024,True,06,11,34,36,43,11,43,34,06,36
quina,6388,12/03/2024,True,15,24,26,56,61,61,15,56,24,26
quina,6389,13/03/2024,False,08,16,17,63,75,75,08,16,63,17
quina,6390,14/03/2024,True,21,38,52,61,67,38,61,21,52,67
quina,6391,15/03/2024,True,23,30,46,59,65,46,23,65,30,59
quina,6392,16/03/2024,True,10,25,41,74,80,41,25,80,10,74
quina,6393,18/03/2024,True,09,19,20,40,74,19,09,20,40,74
quina,6394,19/03/2024,True,39,60,62,63,70,60,70,63,62,39
quina,6395,20/03/2024,False,14,27,35,51,78,27,51,35,78,14
quina,6396,21/03/2024,True,05,09,26,59,65,59,65,26,05,09
quina,6397,22/03/2024,False,24,31,49,54,61,49,61,24,31,54
quina,6398,23/03/2024,True,14,18,22,30,33,18,33,30,14,22
quina,6399,25/03/2024,True,33,38,41,48,49,33,41,49,38,48
quina,6400,26/03/2024,True,06,24,58,69,72,58,69,72,06,24
quina,6401,27/03/2024,True,01,05,09,24,32,24,32,05,09,01
quina,6402,28/03/2024,True,03,49,66,67,70,67,49,70,66,03
quina,6403,30/03/2024,True,17,43,53,55,68,55,17,43,53,68
quina,6404,01/04/2024,True,25,47,52,69,76,69,25,52,76,47
quina,6405,02/04/2024,True,39,57,60,67,74,74,57,67,60,39
quina,6406,03/04/2024,True,20,26,29,31,40,29,26,20,31,40
quina,6407,04/04/2024,True,04,07,15,67,70,67,15,07,04,70
quina,6408,05/04/2024,True,18,51,52,75,78,18,75,78,52,51
quina,6409,06/04/2024,True,24,25,35,44,73,25,35,73,24,44
quina,6410,08/04/2024,True,14,51,52,55,70,55,52,51,14,70
quina,6411,09/04/2024,True,23,42,48,57,60,48,42,60,23,57
quina,6412,10/04/2024,True,01,11,22,36,59,11,36,01,59,22
quina,6413,11/04/2024,True,03,26,69,78,79,79,03,78,69,26
quina,6414,12/04/2024,True,04,34,35,58,74,35,58,34,74,04
quina,6415,13/04/2024,True,40,55,62,78,80,62,55,40,80,78
quina,6416,15/04/2024,True,09,26,58,64,76,26,09,76,64,58
quina,6417,16/04/2024,True,19,22,49,53,64,53,49,22,64,19
quina,6418,17/04/2024,True,16,30,49,68,70,30,68,49,70,16
quina,6419,18/04/2024,True,10,24,50,51,79,10,50,51,24,79
quina,6420,19/04/2024,True,07,46,63,65,73,73,46,63,65,07
quina,6421,20/04/2024,True,01,03,38,63,78,78,01,38,03,63
quina,6422,22/04/2024,True,31,38,41,70,79,79,70,41,31,38
quina,6423,23/04/2024,False,24,25,32,68,71,24,71,68,25,32
quina,6424,24/04/2024,True,04,24,34,39,55,04,34,39,55,24
quina,6425,25/04/2024,False,04,07,33,53,66,66,53,07,33,04
quina,6426,26/04/2024,True,19,28,34,44,66,34,28,66,19,44
quina,6427,27/04/2024,True,14,46,50,59,79,79,46,14,59,50
quina,6428,29/04/2024,True,25,31,39,49,76,31,25,76,39,49
quina,6429,30/04/2024,True,21,25,65,72,78,21,25,65,78,72
quina,6430,02/05/2024,True,18,47,62,72,79,79,47,18,72,62
quina,6431,03/05/2024,True,30,51,57,67,70,67,57,51,30,70
quina,6432,04/05/2024,False,10,12,24,55,60,55,24,60,12,10
quina,6433,06/05/2024,True,04,11,39,63,77,77,39,11,04,63
quina,6434,07/05/2024,True,07,21,40,68,74,07,74,40,68,21
quina,6435,08/05/2024,True,04,09,48,56,58,09,58,56,04,48
quina,6436,09/05/2024,True,17,20,34,44,46,17,44,34,20,46
quina,6437,10/05/2024,True,03,15,50,60,76,50,76,03,15,60
quina,6438,11/05/2024,True,09,24,44,52,75,52,44,09,75,24
quina,6439,13/05/2024,True,03,31,62,64,80,62,80,64,03,31
quina,6440,14/05/2024,True,04,15,32,61,73,73,15,32,61,04
quina,6441,15/05/2024,True,11,16,22,75,77,75,22,77,11,16
quina,6442,16/05/2024,True,26,31,33,50,78,50,33,26,31,78
quina,6443,17/05/2024,True,04,30,31,48,72,48,31,30,04,72
quina,6444,18/05/2024,True,33,48,58,60,76,48,33,58,76,60
quina,6445,20/05/2024,False,43,48,50,52,56,43,50,48,52,56
quina,6446,21/05/2024,True,22,43,54,64,69,64,43,69,54,22
quina,6447,22/05/2024,True,03,54,57,61,75,54,57,03,61,75
quina,6448,23/05/2024,True,05,18,39,41,65,05,41,65,39,18
